id,state,title,topic,status,text_status,text,route,milepost,county,source_agency,source_url,lat,lon
MT-233,MT,The Shining Mountains,Geology / natural history,good,official,"The Madison Range rises from the east side of the Madison Valley along an active fault that threads its way along the base of the range. The mountains began to slowly rise along the fault about 50 million years ago and it remains active today. This was violently demonstrated on August 17, 1959 when a magnitude 7.5 earthquake struck the southern end of the Madison Range near Hebgen Lake. The earthquake triggered a massive landslide that dammed the Madison River, creating Earthquake Lake. Fault scarps as much as 21-feet high significantly changed the landscape and are visible in the valley along the length of the zone. Several prominent peaks in the northern Madison Range, such as Lone, Pioneer, and Fan mountains, are supported by resistant igneous rock that developed from magma that pushed upward along layers of sedimentary rock. Glaciers and landslides carved the peaks into the shapes we see today. Sphinx Mountain is topped by 3,000 feet of gravelly conglomerate rock. The gravels that became these conglomerates were eroded from surrounding highlands and were deposited in an ancient valley that now is part of the highest peaks. Mountain streams deposited the sediments into the Madison Valley creating alluvial fans, named because of their fan shapes as seen from above. A Brief History: The Madison Range provided a spectacular backdrop to one of the most thrilling periods in the history of the American West, the fur trade. Beginning in the 1830s, American fur trappers, sometimes called mountain men, caught beaver in streams emptying into the Madison River. The fur trade was a cutthroat business as the fur companies competed for a limited and rapidly dwindling resource. By the 1840s the Blackfeet and the beaver had all but disappeared from this area. The mountain men's legacy lives on in the names of many geographic features in the region.",,,,Montana Department of Transportation,https://gis.mtmdt.us/server/rest/services/MDTGIS/Historical_Highway_Marker/MapServer/0,45.347956,-111.722311
MT-234,MT,"Chicago, Burlington & Quincy Railroad",History,,pending,,,,,Montana Department of Transportation,https://gis.mtmdt.us/server/rest/services/MDTGIS/Historical_Highway_Marker/MapServer/0,45.832371,-107.611902
MT-235,MT,Join the Voyage of Discovery,Lewis & Clark,poor,pending,,,,,Montana Department of Transportation,https://gis.mtmdt.us/server/rest/services/MDTGIS/Historical_Highway_Marker/MapServer/0,46.261286,-106.279672
MT-236,MT,Keep Watching the Skies!,History,good,pending,,,,,Montana Department of Transportation,https://gis.mtmdt.us/server/rest/services/MDTGIS/Historical_Highway_Marker/MapServer/0,45.834999,-112.683841
MT-237,MT,No Name,History,poor,pending,,,,,Montana Department of Transportation,https://gis.mtmdt.us/server/rest/services/MDTGIS/Historical_Highway_Marker/MapServer/0,46.415702,-112.006414
MT-239,MT,The Havre Air Force Station,History,excellent,pending,,,,,Montana Department of Transportation,https://gis.mtmdt.us/server/rest/services/MDTGIS/Historical_Highway_Marker/MapServer/0,48.556624,-109.704632
MT-240,MT,Camp #44 of the 1873 Yellowstone Expedition,History,excellent,pending,,,,,Montana Department of Transportation,https://gis.mtmdt.us/server/rest/services/MDTGIS/Historical_Highway_Marker/MapServer/0,45.987172,-108.004919
MT-242,MT,American Hero Michael John Mackinnon,History,excellent,pending,,,,,Montana Department of Transportation,https://gis.mtmdt.us/server/rest/services/MDTGIS/Historical_Highway_Marker/MapServer/0,47.132473,-111.901523
MT-244,MT,The Highway Where the Country Greets the Stranger,History,,pending,,,,,Montana Department of Transportation,https://gis.mtmdt.us/server/rest/services/MDTGIS/Historical_Highway_Marker/MapServer/0,45.782529,-108.003078
MT-245,MT,Bearcreek,History,excellent,pending,,,,,Montana Department of Transportation,https://gis.mtmdt.us/server/rest/services/MDTGIS/Historical_Highway_Marker/MapServer/0,45.160943,-109.157868
MT-246,MT,The Blackfeet Nation,History,excellent,pending,,,,,Montana Department of Transportation,https://gis.mtmdt.us/server/rest/services/MDTGIS/Historical_Highway_Marker/MapServer/0,48.540769,-113.001265
MT-247,MT,Raptor Country,History,fair,official,"The Pryor Mountains are located on the horizon to the southeast. The prominent cliffs and dip slopes are Madison Limestone, which was deposited in shallow seas over 300 million years ago. Along the margins of the mountains, younger tan colored Tensleep sandstone and brick-red Chugwater Formation crop out. Canyons in the range expose older rocks, including Precambrian basement rock more than two billion years old. Crustal blocks that form the Pryor Mountains were uplifted along reverse faults about 65-55 million years ago. Over millions of years, water dissolved deep caves in the limestone. Some open vertically to the surface, allowing cold dense air to sink down into the cave. The rock acts as an insulator, trapping the dense air and moisture underground, resulting in spectacular ice caves, such as Big Ice Cave. Other caves in the mountains have fantastic formations of stalagmites and stalactites. About 115 million years ago, a 10-foot long dinosaur with razor-sharp claws and teeth and retractable slashing talons on its hind feet hunted in packs in this area. Lightly-built, agile and quick, this intelligent carnivore could run at speeds up to 25 miles per hour and was the perfect killing machine of its time. In 1964, on a wind-swept hill in the badlands near here, Yale professor John Ostrom discovered the fossil remains of just such a creature. Called Deinonychus (""Terrible Claw""), the discovery of this animal revolutionized the study of paleontology and changed our understanding of dinosaurs. Because of its unique skeletal structure, Deinonychus had more in common with birds than it did reptiles. The great amount of energy needed for it to survive has also led some to believe that it was warmblooded rather than cold-blooded like its reptilian cousins. Because of Deinonychus, paleontologists now consider dinosaurs to have been agile, smart, and social animals rather than slow-moving and dull-witted. Fortunately for us, Deinonychus died out millions of years ago and no longer scours these hills for prey.",,,,Montana Department of Transportation,https://gis.mtmdt.us/server/rest/services/MDTGIS/Historical_Highway_Marker/MapServer/0,45.278974,-108.917947
MT-248,MT,The Central Montana Railroad,History,poor,pending,,,,,Montana Department of Transportation,https://gis.mtmdt.us/server/rest/services/MDTGIS/Historical_Highway_Marker/MapServer/0,46.954436,-112.107532
MT-249,MT,Virginia City,History,excellent,pending,,,,,Montana Department of Transportation,https://gis.mtmdt.us/server/rest/services/MDTGIS/Historical_Highway_Marker/MapServer/0,45.294246,-111.941989
MT-250,MT,"“Removal”of Salish From Bitteroot Valley,1855-1891",History,poor,pending,,,,,Montana Department of Transportation,https://gis.mtmdt.us/server/rest/services/MDTGIS/Historical_Highway_Marker/MapServer/0,46.518056,-114.116176
MT-251,MT,The Rosebud Agency,History,excellent,pending,,,,,Montana Department of Transportation,https://gis.mtmdt.us/server/rest/services/MDTGIS/Historical_Highway_Marker/MapServer/0,45.473818,-109.448815
MT-252,MT,Silver Bow Creek Remediation and Restoration,OTHER,good,pending,,,,,Montana Department of Transportation,https://gis.mtmdt.us/server/rest/services/MDTGIS/Historical_Highway_Marker/MapServer/0,46.092676,-112.808115
MT-253,MT,Geology Caused the Falls,Lewis & Clark,fair,pending,,,,,Montana Department of Transportation,https://gis.mtmdt.us/server/rest/services/MDTGIS/Historical_Highway_Marker/MapServer/0,47.531195,-111.203815
MT-255,MT,Junction of Bighorn and Yellowstone Rivers,History,fair,pending,,,,,Montana Department of Transportation,https://gis.mtmdt.us/server/rest/services/MDTGIS/Historical_Highway_Marker/MapServer/0,46.063283,-107.708957
MT-256,MT,Camp Disappointment,History,good,pending,,,,,Montana Department of Transportation,https://gis.mtmdt.us/server/rest/services/MDTGIS/Historical_Highway_Marker/MapServer/0,48.595809,-112.7953
MT-257,MT,Unionville,History,good,pending,,,,,Montana Department of Transportation,https://gis.mtmdt.us/server/rest/services/MDTGIS/Historical_Highway_Marker/MapServer/0,46.541296,-112.088745
MT-258,MT,Chief Mountain,Native American,,pending,,,,,Montana Department of Transportation,https://gis.mtmdt.us/server/rest/services/MDTGIS/Historical_Highway_Marker/MapServer/0,48.198452,-112.506711
MT-259,MT,Benton Avenue Cemetery,History,,pending,,,,,Montana Department of Transportation,https://gis.mtmdt.us/server/rest/services/MDTGIS/Historical_Highway_Marker/MapServer/0,46.604615,-112.041507
MT-260,MT,The Battle of Bears Paw,History,,pending,,,,,Montana Department of Transportation,https://gis.mtmdt.us/server/rest/services/MDTGIS/Historical_Highway_Marker/MapServer/0,48.595365,-109.239637
MT-261,MT,Powder River,History,poor,pending,,,,,Montana Department of Transportation,https://gis.mtmdt.us/server/rest/services/MDTGIS/Historical_Highway_Marker/MapServer/0,46.739437,-105.426242
MT-262,MT,The Swan Massacre of 1908,History,excellent,pending,,,,,Montana Department of Transportation,https://gis.mtmdt.us/server/rest/services/MDTGIS/Historical_Highway_Marker/MapServer/0,47.428455,-113.664218
MT-263,MT,Old Us Highway 91,History,,pending,,,,,Montana Department of Transportation,https://gis.mtmdt.us/server/rest/services/MDTGIS/Historical_Highway_Marker/MapServer/0,47.019957,-112.010178
MT-264,MT,A Disappointing Time,Lewis & Clark,good,pending,,,,,Montana Department of Transportation,https://gis.mtmdt.us/server/rest/services/MDTGIS/Historical_Highway_Marker/MapServer/0,48.659498,-112.75908
MT-265,MT,The Prickly Pear Diggings,History,good,pending,,,,,Montana Department of Transportation,https://gis.mtmdt.us/server/rest/services/MDTGIS/Historical_Highway_Marker/MapServer/0,46.528309,-111.946196
MT-266,MT,Cantonment Wright & Hellgate,History,,pending,,,,,Montana Department of Transportation,https://gis.mtmdt.us/server/rest/services/MDTGIS/Historical_Highway_Marker/MapServer/0,46.8752,-113.88573
MT-267,MT,Pompey’s Pillar,History,excellent,pending,,,,,Montana Department of Transportation,https://gis.mtmdt.us/server/rest/services/MDTGIS/Historical_Highway_Marker/MapServer/0,45.987159,-108.004962
MT-268,MT,Homeward Bound on a Risky Shortcut,Lewis & Clark,good,pending,,,,,Montana Department of Transportation,https://gis.mtmdt.us/server/rest/services/MDTGIS/Historical_Highway_Marker/MapServer/0,46.875048,-113.885466
